net,length_um
_04528_,2.52
_06300_,2.52
_06394_,2.52
net401,2.52
net829,2.52
net835,2.52
net1124,2.52
_02217_,2.5
_02324_,2.5
_02963_,2.5
_03956_,2.5
_03977_,2.5
_04100_,2.5
_04155_,2.5
_04232_,2.5
_04250_,2.5
_04255_,2.5
_04297_,2.5
_04299_,2.5
_04319_,2.5
_04490_,2.5
_04602_,2.5
_05145_,2.5
_05282_,2.5
_05739_,2.5
_05843_,2.5
_05875_,2.5
_05928_,2.5
_06044_,2.5
_06054_,2.5
_06141_,2.5
_06171_,2.5
_06218_,2.5
_06312_,2.5
_06383_,2.5
_06651_,2.5
_06998_,2.5
alu_out_wb\[1\],2.5
alu_out_wb\[4\],2.5
net243,2.5
net359,2.5
net412,2.5
net439,2.5
net452,2.5
net645,2.5
net655,2.5
net895,2.5
net1045,2.5
net1230,2.5
net1258,2.5
net1333,2.5
net1351,2.5
_00926_,2.495
_00069_,2.485
_00085_,2.485
_00173_,2.485
_00212_,2.485
_00233_,2.485
_00429_,2.485
_00448_,2.485
_00517_,2.485
_00518_,2.485
_00569_,2.485
_00929_,2.485
_01395_,2.485
_01279_,2.475
_01887_,2.47
pc_plus_4_wb\[10\],2.43
_00320_,2.425
_00533_,2.425
_00125_,2.42
_00200_,2.42
_00336_,2.42
_00501_,2.42
_00581_,2.42
_00585_,2.42
_00605_,2.42
_00838_,2.42
_01082_,2.42
_01262_,2.42
_01477_,2.4
_01965_,2.4
_02148_,2.4
_02186_,2.4
_04076_,2.4
_04257_,2.4
_04665_,2.4
_04883_,2.4
_05039_,2.4
_05942_,2.4
_06239_,2.4
_06410_,2.4
mem_data_wb\[12\],2.4
mem_data_wb\[15\],2.4
_03252_,2.38
_03856_,2.38
_03913_,2.38
_04532_,2.38
_06244_,2.38
_00380_,2.375
_00385_,2.375
_01023_,2.375
_01032_,2.375
_01067_,2.375
_01145_,2.375
_00071_,2.325
_00073_,2.325
_00106_,2.325
_00113_,2.325
_00124_,2.325
_00185_,2.325
_00278_,2.325
_00298_,2.325
_00319_,2.325
_00415_,2.325
_00435_,2.325
_00439_,2.325
_00480_,2.325
_00545_,2.325
_00642_,2.325
_00668_,2.325
_00692_,2.325
_00794_,2.325
_00901_,2.325
_01105_,2.325
_01218_,2.325
_01289_,2.325
_01393_,2.325
_01399_,2.325
_01456_,2.325
_01892_,2.3
_01976_,2.3
_02044_,2.3
_02442_,2.3
_03808_,2.3
_04058_,2.3
_04565_,2.3
_05729_,2.3
_05806_,2.3
_06177_,2.3
_06357_,2.3
_06416_,2.3
_06697_,2.3
_06714_,2.3
net250,2.3
net268,2.3
net399,2.3
net431,2.3
net474,2.3
net534,2.3
net535,2.3
net556,2.3
net683,2.3
net704,2.3
net770,2.3
net782,2.3
net801,2.3
net836,2.3
net840,2.3
net853,2.3
net925,2.3
net951,2.3
net972,2.3
net1000,2.3
net1040,2.3
net1049,2.3
net1071,2.3
net1104,2.3
net1140,2.3
_04157_,2.28
net626,2.28
net663,2.28
net707,2.28
net736,2.28
net913,2.28
net981,2.28
net1036,2.28
net1192,2.28
net1314,2.28
_01022_,2.26
_00009_,2.255
_00847_,2.255
_00917_,2.255
_00996_,2.255
_01146_,2.255
_01278_,2.255
_05137_,2.245
_00503_,2.205
_01097_,2.205
_01124_,2.205
_01362_,2.205
_02157_,2.18
_02960_,2.18
_04019_,2.18
_04533_,2.18
_05048_,2.18
_05209_,2.18
_06079_,2.18
_06165_,2.18
_06223_,2.18
_06382_,2.18
_06448_,2.18
_06534_,2.18
net577,2.18
net610,2.18
net675,2.18
net717,2.18
net747,2.18
net933,2.18
net1019,2.18
net1105,2.18
net1146,2.18
net1183,2.18
net1219,2.18
_00160_,2.16
_00793_,2.16
_00869_,2.16
_01524_,2.16
_01850_,2.16
_02065_,2.16
_02337_,2.16
_02376_,2.16
_02913_,2.16
_03611_,2.16
_03676_,2.16
_03691_,2.16
_03807_,2.16
_04010_,2.16
_04139_,2.16
_04387_,2.16
_04423_,2.16
_05037_,2.16
_05122_,2.16
_05242_,2.16
_05938_,2.16
_06055_,2.16
_06074_,2.16
_06129_,2.16
_06130_,2.16
_06137_,2.16
_06152_,2.16
_06210_,2.16
_06286_,2.16
_06290_,2.16
_06370_,2.16
_06483_,2.16
_06800_,2.16
pc_plus_4_id\[21\],2.16
pc_plus_4_mem\[30\],2.16
pc_plus_4_wb\[1\],2.16
net231,2.16
net242,2.16
net249,2.16
net252,2.16
net263,2.16
net287,2.16
net314,2.16
net319,2.16
net329,2.16
net333,2.16
net375,2.16
net414,2.16
net472,2.16
net599,2.16
net621,2.16
net643,2.16
net646,2.16
net701,2.16
net709,2.16
net730,2.16
net779,2.16
net789,2.16
net818,2.16
net833,2.16
net867,2.16
net914,2.16
net929,2.16
net1005,2.16
net1055,2.16
net1063,2.16
net1086,2.16
net1090,2.16
net1121,2.16
net1139,2.16
net1196,2.16
net1295,2.16
net1327,2.16
_00275_,2.145
_00357_,2.145
_00466_,2.145
_00796_,2.145
_01120_,2.145
_01379_,2.145
_01450_,2.145
_01453_,2.145
net1284,2.145
_05126_,2.13
_00552_,2.125
_00556_,2.125
_00609_,2.125
_00689_,2.125
_00762_,2.125
_00880_,2.125
_00933_,2.125
_01016_,2.125
_01054_,2.125
_01080_,2.125
_01110_,2.125
_01273_,2.125
_01313_,2.125
_04637_,2.09
pc_plus_4_wb\[8\],2.09
_00010_,2.085
_00187_,2.085
_00206_,2.085
_00267_,2.085
_00313_,2.085
_00321_,2.085
_00374_,2.085
_00470_,2.085
_00511_,2.085
_00547_,2.085
_00572_,2.085
_00675_,2.085
_00693_,2.085
_01005_,2.085
_01163_,2.085
_01165_,2.085
_01232_,2.085
_01281_,2.085
_01344_,2.085
_01378_,2.085
_01381_,2.085
_01397_,2.085
_01401_,2.085
_01409_,2.085
_01424_,2.085
_01425_,2.085
_01439_,2.085
_01470_,2.085
_01101_,2.08
_00028_,2.06
_00672_,2.06
_01971_,2.06
_04054_,2.06
_04328_,2.06
_04510_,2.06
_05040_,2.06
_06567_,2.06
pc_plus_4_id\[4\],2.06
net256,2.06
_01560_,2.04
_01954_,2.04
_02305_,2.04
_03492_,2.04
_03861_,2.04
_04025_,2.04
_04194_,2.04
_04422_,2.04
_05800_,2.04
_05991_,2.04
_06630_,2.04
net226,2.04
net1122,2.04
net1253,2.04
_00922_,2.035
_01065_,2.035
_00021_,2.025
_00195_,2.025
_00210_,2.025
_00246_,2.025
_00248_,2.025
_00327_,2.025
_00334_,2.025
_00347_,2.025
_00423_,2.025
_00492_,2.025
_00513_,2.025
_00532_,2.025
_00601_,2.025
_00703_,2.025
_00722_,2.025
_01018_,2.025
_01133_,2.025
_01263_,2.025
_01390_,2.025
_00236_,1.975
_00373_,1.975
_01235_,1.975
_02102_,1.94
_02206_,1.94
_04667_,1.94
_05022_,1.94
_05860_,1.94
_05896_,1.94
_05923_,1.94
mem_data_wb\[31\],1.94
_05682_,1.93
_00744_,1.915
_01047_,1.915
_01112_,1.915
_01467_,1.915
_05104_,1.915
_00022_,1.865
_00029_,1.865
_00174_,1.865
_00198_,1.865
_00221_,1.865
_00293_,1.865
_00294_,1.865
_00311_,1.865
_00426_,1.865
_00430_,1.865
_00438_,1.865
_00498_,1.865
_00549_,1.865
_00584_,1.865
_00606_,1.865
_00683_,1.865
_00777_,1.865
_00829_,1.865
_00846_,1.865
_00964_,1.865
_00975_,1.865
_00979_,1.865
_01011_,1.865
_01042_,1.865
_01081_,1.865
_01114_,1.865
_01126_,1.865
_01143_,1.865
_01157_,1.865
_01160_,1.865
_01202_,1.865
_01392_,1.865
_01436_,1.865
net764,1.86
_00729_,1.84
_01567_,1.84
_02037_,1.84
_03107_,1.84
_03129_,1.84
_04175_,1.84
_04543_,1.84
_04553_,1.84
_05789_,1.84
_05986_,1.84
_06046_,1.84
_06452_,1.84
mem_data_wb\[5\],1.84
net307,1.84
net393,1.84
net394,1.84
net396,1.84
net411,1.84
net426,1.84
net451,1.84
net488,1.84
net493,1.84
net503,1.84
net539,1.84
net552,1.84
net558,1.84
net607,1.84
net609,1.84
net616,1.84
net637,1.84
net638,1.84
net644,1.84
net651,1.84
net654,1.84
net656,1.84
net660,1.84
net690,1.84
net693,1.84
net708,1.84
net713,1.84
net725,1.84
net729,1.84
net745,1.84
net775,1.84
net778,1.84
net785,1.84
net793,1.84
net808,1.84
net817,1.84
net834,1.84
net843,1.84
net849,1.84
net862,1.84
net893,1.84
net904,1.84
net923,1.84
net926,1.84
net935,1.84
net937,1.84
net960,1.84
net982,1.84
net989,1.84
net991,1.84
net995,1.84
net1008,1.84
net1037,1.84
net1039,1.84
net1050,1.84
net1056,1.84
net1057,1.84
net1059,1.84
net1064,1.84
net1074,1.84
net1075,1.84
net1088,1.84
net1103,1.84
net1106,1.84
net1110,1.84
net1113,1.84
net1125,1.84
net1131,1.84
net1144,1.84
net1151,1.84
net1161,1.84
net1162,1.84
net1163,1.84
net1174,1.84
net1185,1.84
net1199,1.84
net1223,1.84
net1228,1.84
net1229,1.84
net1247,1.84
net1249,1.84
net1250,1.84
net1256,1.84
net1263,1.84
net1267,1.84
net1268,1.84
net1294,1.84
net1296,1.84
net1308,1.84
net1336,1.84
net1343,1.84
_04464_,1.82
_05086_,1.82
_06063_,1.82
net750,1.82
net806,1.82
net1169,1.82
_01375_,1.74
_04121_,1.72
_04437_,1.72
_05263_,1.72
_06119_,1.72
mem_width_ex\[1\],1.72
pc_plus_4_mem\[10\],1.72
rd2_ex\[14\],1.72
net318,1.72
net347,1.72
net1287,1.72
net1300,1.72
_02021_,1.7
_02282_,1.7
_02404_,1.7
_02973_,1.7
_03273_,1.7
_03794_,1.7
_04203_,1.7
_04254_,1.7
_04314_,1.7
_04462_,1.7
_04487_,1.7
_04741_,1.7
_04893_,1.7
_05152_,1.7
_05251_,1.7
_06267_,1.7
_06496_,1.7
_06515_,1.7
_06699_,1.7
_06835_,1.7
pc_plus_4_mem\[0\],1.7
pc_plus_4_mem\[4\],1.7
pc_plus_4_wb\[7\],1.7
net177,1.7
net271,1.7
net293,1.7
net377,1.7
net385,1.7
net391,1.7
net419,1.7
net449,1.7
net527,1.7
net582,1.7
net595,1.7
net642,1.7
net647,1.7
net791,1.7
net805,1.7
net860,1.7
net912,1.7
net978,1.7
net1190,1.7
net1330,1.7
_00297_,1.685
_00477_,1.685
_00649_,1.685
_00699_,1.685
_00702_,1.685
_00704_,1.685
_00706_,1.685
_01167_,1.685
_01174_,1.685
_01194_,1.685
_01348_,1.685
_01427_,1.685
_01455_,1.685
_04722_,1.6
_05005_,1.6
_00410_,1.575
_00770_,1.575
_00788_,1.575
_00811_,1.575
_01007_,1.575
_01060_,1.575
_01380_,1.575
_01403_,1.575
net351,1.575
_01337_,1.515
_01766_,1.48
_06051_,1.48
_00366_,1.46
_00440_,1.46
_01438_,1.46
net392,1.44
_00019_,1.405
_00107_,1.405
_00171_,1.405
_00217_,1.405
_00372_,1.405
_00424_,1.405
_00920_,1.405
_00978_,1.405
_00998_,1.405
_01076_,1.405
_01113_,1.405
_01134_,1.405
_01147_,1.405
_01224_,1.405
_01280_,1.405
_01285_,1.405
_01288_,1.405
_01305_,1.405
_01308_,1.405
_01322_,1.405
_01413_,1.405
_00678_,1.38
_01844_,1.38
_02251_,1.38
_02940_,1.38
_03878_,1.38
_04403_,1.38
_04455_,1.38
_04779_,1.38
_04851_,1.38
_06233_,1.38
_06272_,1.38
_06723_,1.38
_06752_,1.38
_06863_,1.38
net232,1.38
net241,1.38
net258,1.38
net290,1.38
net302,1.38
net353,1.38
net357,1.38
net526,1.38
net542,1.38
net569,1.38
net696,1.38
net703,1.38
net724,1.38
net784,1.38
net827,1.38
net863,1.38
net864,1.38
net873,1.38
net877,1.38
net880,1.38
net889,1.38
net975,1.38
net1035,1.38
net1060,1.38
net1068,1.38
net1081,1.38
net1097,1.38
net1298,1.38
net1303,1.38
net1313,1.38
net1315,1.38
net1318,1.38
net1321,1.38
net1335,1.38
net1344,1.38
net1346,1.38
_04594_,1.36
_04668_,1.36
net903,1.36
net1115,1.36
net1259,1.36
net1291,1.36
net1353,1.36
_01581_,1.26
_03310_,1.26
_03828_,1.26
_05045_,1.26
mem_write_ex,1.26
pc_plus_4_id\[9\],1.26
_06158_,1.15
_06265_,1.15
_06336_,1.15
_01552_,1.14
_03682_,1.14
_03911_,1.14
_04894_,1.14
_01703_,1.02
_04859_,1.02
mem_data_wb\[25\],1.02
_03740_,0.92
_04406_,0.92
_04484_,0.92
_04997_,0.92
_05100_,0.92
_05907_,0.92
_06862_,0.92
net235,0.92
net255,0.92
net264,0.92
net265,0.92
net341,0.92
net358,0.92
net420,0.92
net456,0.92
net468,0.92
net495,0.92
net581,0.92
net615,0.92
net629,0.92
net648,0.92
net658,0.92
net661,0.92
net741,0.92
net810,0.92
net861,0.92
net896,0.92
net1012,0.92
net1034,0.92
net1096,0.92
net1107,0.92
net1114,0.92
net1206,0.92
_03728_,0.8
_04498_,0.8
_04555_,0.8
_06120_,0.8
_06343_,0.8
pc_plus_4_id\[19\],0.8
pc_plus_4_id\[3\],0.8
pc_plus_4_id\[7\],0.8
pc_plus_4_id\[8\],0.8
pc_plus_4_mem\[16\],0.8
pc_plus_4_mem\[23\],0.8
net186,0.8
net306,0.8
net338,0.8
net485,0.8
net1031,0.8
net337,0.69
_05217_,0.63
net361,0.56
net816,0.56
_01476_,0.46
_01556_,0.46
_01579_,0.46
_02644_,0.46
_03795_,0.46
_04107_,0.46
_04127_,0.46
_04460_,0.46
_05162_,0.46
_05706_,0.46
_05869_,0.46
_05952_,0.46
_06071_,0.46
_06367_,0.46
_06464_,0.46
_06468_,0.46
_06471_,0.46
_06485_,0.46
_06489_,0.46
net216,0.46
net219,0.46
net222,0.46
net227,0.46
net244,0.46
net281,0.46
net289,0.46
net294,0.46
net301,0.46
net303,0.46
net305,0.46
net309,0.46
net325,0.46
net336,0.46
net339,0.46
net348,0.46
net352,0.46
net363,0.46
net366,0.46
net387,0.46
net404,0.46
net415,0.46
net432,0.46
net433,0.46
net438,0.46
net443,0.46
net487,0.46
net496,0.46
net498,0.46
net507,0.46
net509,0.46
net517,0.46
net529,0.46
net557,0.46
net567,0.46
net601,0.46
net602,0.46
net612,0.46
net640,0.46
net680,0.46
net702,0.46
net714,0.46
net719,0.46
net722,0.46
net728,0.46
net743,0.46
net768,0.46
net812,0.46
net820,0.46
net839,0.46
net848,0.46
net865,0.46
net876,0.46
net891,0.46
net894,0.46
net901,0.46
net911,0.46
net916,0.46
net928,0.46
net957,0.46
net961,0.46
net988,0.46
net992,0.46
net1002,0.46
net1099,0.46
net1111,0.46
net1129,0.46
net1133,0.46
net1143,0.46
net1145,0.46
net1194,0.46
net1213,0.46
net1216,0.46
net1307,0.46
net1337,0.46
net1339,0.46
